nombre,sexo,fecha_nacimiento,fecha_medicion,edad_meses,peso_kg,talla_cm,fecha_nac_exacta,fuente_archivo
Jalmolonga,H,2023-02-10,2023-06-15,4,192.0,127.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2023-07-15,5,221.0,130.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2023-08-15,6,235.0,133.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2023-09-15,7,255.0,135.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2023-10-15,8,272.0,136.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2023-11-15,9,286.0,137.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2023-12-15,10,290.0,138.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-01-15,11,290.0,140.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-02-15,12,297.0,142.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-03-15,13,318.0,142.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-04-15,14,336.0,145.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-05-15,15,360.0,147.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-06-15,16,382.0,148.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-07-15,17,398.0,149.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-08-15,18,416.0,150.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-09-15,19,436.0,151.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-10-15,20,403.0,151.0,True,PESOS POTROS 2023.xlsx
Jalmolonga,H,2023-02-10,2024-11-15,21,425.0,152.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-02-04,0,65.0,,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-03-15,1,119.0,114.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-04-15,2,155.0,122.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-05-15,3,178.0,125.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-06-15,4,202.0,131.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-07-15,5,232.0,135.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-08-15,6,251.0,136.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-09-15,7,275.0,136.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-10-15,8,293.0,138.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-11-15,9,300.0,139.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2023-12-15,10,300.0,141.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-01-15,11,310.0,144.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-02-15,12,324.0,146.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-03-15,13,338.0,147.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-04-15,14,360.0,149.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-05-15,15,383.0,151.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-06-15,16,399.0,154.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-07-15,17,400.0,154.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-08-15,18,415.0,154.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-09-15,19,430.0,154.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-10-15,20,435.0,155.0,True,PESOS POTROS 2023.xlsx
Lushia,H,2023-02-04,2024-11-15,21,440.0,157.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-01-19,0,53.0,,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-02-15,1,93.0,108.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-03-15,2,116.0,113.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-04-15,3,151.0,117.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-05-15,4,189.0,122.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-06-15,5,223.0,127.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-07-15,6,228.0,131.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-08-15,7,249.0,132.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-09-15,8,278.0,135.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-10-15,9,301.0,136.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-11-15,10,304.0,136.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2023-12-15,11,311.0,139.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2024-01-15,12,312.0,140.0,True,PESOS POTROS 2023.xlsx
Mila Race,H,2023-01-19,2024-02-15,13,323.0,142.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-05-15,0,56.0,,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-06-15,1,104.0,109.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-07-15,2,134.0,116.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-08-15,3,168.0,123.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-09-15,4,202.0,127.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-10-15,5,219.0,128.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-11-15,6,238.0,130.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2023-12-15,7,250.0,132.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-01-15,8,270.0,135.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-02-15,9,286.0,138.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-03-15,10,297.0,140.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-04-15,11,311.0,142.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-05-15,12,331.0,144.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-06-15,13,353.0,146.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-07-15,14,370.0,146.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-10-15,17,391.0,148.0,True,PESOS POTROS 2023.xlsx
Yugoslava,H,2023-05-15,2024-11-15,18,398.0,150.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-04-18,0,59.0,,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-05-15,1,89.0,110.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-06-15,2,127.0,116.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-07-15,3,163.0,121.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-08-15,4,191.0,125.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-09-15,5,238.0,130.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-10-15,6,248.0,133.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-11-15,7,272.0,134.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2023-12-15,8,278.0,137.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-01-15,9,302.0,139.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-02-15,10,312.0,141.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-03-15,11,332.0,143.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-04-15,12,353.0,146.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-05-15,13,372.0,148.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-06-15,14,396.0,151.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-07-15,15,403.0,152.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-08-15,16,429.0,152.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-09-15,17,437.0,153.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-10-15,18,461.0,154.0,True,PESOS POTROS 2023.xlsx
Zambuka,H,2023-04-18,2024-11-15,19,474.0,157.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-02-15,0,55.0,,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-03-15,1,104.0,113.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-04-15,2,141.0,120.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-05-15,3,181.0,125.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-06-15,4,212.0,129.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-07-15,5,234.0,132.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-08-15,6,260.0,135.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-09-15,7,290.0,137.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-10-15,8,299.0,137.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-11-15,9,319.0,140.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2023-12-15,10,314.0,141.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-01-15,11,320.0,143.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-02-15,12,339.0,145.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-03-15,13,354.0,146.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-04-15,14,379.0,148.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-05-15,15,409.0,150.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-06-15,16,433.0,152.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-07-15,17,450.0,152.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-08-15,18,478.0,153.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-09-15,19,496.0,153.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-10-15,20,488.0,154.0,True,PESOS POTROS 2023.xlsx
Zavaleta,H,2023-02-15,2024-11-15,21,491.0,156.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-01-29,0,50.0,,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-02-15,1,75.0,104.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-04-15,3,144.0,116.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-05-15,4,177.0,120.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-06-15,5,207.0,125.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-07-15,6,212.0,129.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-08-15,7,239.0,129.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-09-15,8,257.0,130.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-10-15,9,281.0,133.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-11-15,10,299.0,135.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2023-12-15,11,298.0,137.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-01-15,12,318.0,139.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-02-15,13,327.0,141.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-04-15,15,351.0,144.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-05-15,16,370.0,146.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-06-15,17,385.0,147.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-07-15,18,393.0,148.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-08-15,19,414.0,149.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-09-15,20,428.0,149.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-10-15,21,429.0,150.0,True,PESOS POTROS 2023.xlsx
Daisy,M,2023-01-29,2024-11-15,22,438.0,151.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-01-07,0,52.0,,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-02-15,1,114.0,112.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-03-15,2,146.0,116.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-04-15,3,184.0,123.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-05-15,4,219.0,127.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-06-15,5,256.0,130.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-07-15,6,256.0,133.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-08-15,7,287.0,133.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-09-15,8,318.0,136.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-10-15,9,316.0,137.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-11-15,10,339.0,137.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2023-12-15,11,333.0,140.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-01-15,12,350.0,142.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-02-15,13,365.0,143.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-03-15,14,380.0,145.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-04-15,15,399.0,147.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-05-15,16,425.0,149.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-06-15,17,449.0,151.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-07-15,18,454.0,151.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-08-15,19,466.0,152.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-09-15,20,504.0,153.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-10-15,21,500.0,153.0,True,PESOS POTROS 2023.xlsx
Feris,M,2023-01-07,2024-11-15,22,510.0,155.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-01-28,0,55.0,,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-02-15,1,81.0,108.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-04-15,3,148.0,123.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-05-15,4,181.0,128.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-06-15,5,214.0,133.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-07-15,6,217.0,136.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-08-15,7,246.0,138.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-09-15,8,275.0,140.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-10-15,9,295.0,141.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-11-15,10,308.0,142.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2023-12-15,11,300.0,144.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-01-15,12,322.0,145.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-02-15,13,333.0,148.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-03-15,14,346.0,151.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-04-15,15,365.0,152.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-05-15,16,375.0,154.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-06-15,17,399.0,156.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-07-15,18,415.0,156.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-08-15,19,436.0,157.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-09-15,20,458.0,157.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-10-15,21,455.0,159.0,True,PESOS POTROS 2023.xlsx
Go Vivian Go,M,2023-01-28,2024-11-15,22,468.0,160.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-03-19,0,61.0,,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-04-15,1,106.0,112.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-05-15,2,146.0,118.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-06-15,3,182.0,123.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-07-15,4,210.0,127.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-08-15,5,242.0,132.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-09-15,6,266.0,133.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-10-15,7,291.0,135.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-11-15,8,306.0,137.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2023-12-15,9,309.0,138.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-01-15,10,326.0,140.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-02-15,11,332.0,142.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-03-15,12,346.0,144.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-04-15,13,358.0,145.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-05-15,14,376.0,147.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-06-15,15,397.0,149.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-07-15,16,403.0,150.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-08-15,17,421.0,151.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-09-15,18,445.0,151.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-10-15,19,445.0,152.0,True,PESOS POTROS 2023.xlsx
Kohunlich,M,2023-03-19,2024-11-15,20,452.0,153.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-04-20,0,51.0,,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-05-15,1,83.0,105.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-06-15,2,121.0,112.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-07-15,3,154.0,116.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-08-15,4,192.0,123.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-09-15,5,232.0,126.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-10-15,6,241.0,128.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-11-15,7,258.0,130.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2023-12-15,8,261.0,131.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-01-15,9,277.0,133.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-02-15,10,289.0,136.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-03-15,11,292.0,138.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-04-15,12,311.0,140.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-05-15,13,324.0,142.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-06-15,14,345.0,144.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-07-15,15,360.0,145.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-08-15,16,388.0,145.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-09-15,17,412.0,146.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-10-15,18,418.0,148.0,True,PESOS POTROS 2023.xlsx
Sevillana Again,M,2023-04-20,2024-11-15,19,434.0,150.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-04-07,0,56.0,,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-05-15,1,98.0,113.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-06-15,2,135.0,118.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-07-15,3,166.0,124.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-08-15,4,199.0,127.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-09-15,5,233.0,130.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-10-15,6,239.0,133.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-11-15,7,260.0,134.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2023-12-15,8,263.0,136.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-01-15,9,285.0,138.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-02-15,10,300.0,140.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-03-15,11,315.0,143.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-04-15,12,331.0,144.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-05-15,13,346.0,147.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-06-15,14,361.0,148.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-07-15,15,374.0,149.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-08-15,16,393.0,150.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-09-15,17,415.0,150.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-10-15,18,408.0,152.0,True,PESOS POTROS 2023.xlsx
Viuda Alegre,M,2023-04-07,2024-11-15,19,421.0,154.0,True,PESOS POTROS 2023.xlsx
Dragonberry,H,2024-01-26,2024-01-26,0,59.0,,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-02-15,1,97.0,107.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-03-15,2,118.0,114.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-04-15,3,151.0,121.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-05-15,4,189.0,125.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-06-15,5,228.0,131.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-07-15,6,250.0,134.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-08-15,7,265.0,135.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-09-15,8,291.0,138.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-10-15,9,312.0,140.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-11-15,10,325.0,142.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2024-12-15,11,341.0,143.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-01-15,12,340.0,145.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-02-15,13,346.0,147.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-03-15,14,370.0,147.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-04-15,15,383.0,148.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-05-15,16,405.0,150.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-06-15,17,415.0,152.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-07-15,18,432.0,152.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-08-15,19,449.0,153.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-09-15,20,463.0,154.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-10-15,21,453.0,154.0,True,PESOS POTROS 2024.xlsx
Dragonberry,H,2024-01-26,2025-11-15,22,462.0,156.0,True,PESOS POTROS 2024.xlsx
Estampida,H,2024-04-21,2024-04-21,0,60.0,,True,PESOS POTROS 2024.xlsx
Estampida,H,2024-04-21,2024-05-15,1,96.0,112.0,True,PESOS POTROS 2024.xlsx
Estampida,H,2024-04-21,2024-06-15,2,116.0,118.0,True,PESOS POTROS 2024.xlsx
Estampida,H,2024-04-21,2024-07-15,3,133.0,122.0,True,PESOS POTROS 2024.xlsx
Estampida,H,2024-04-21,2024-08-15,4,167.0,126.0,True,PESOS POTROS 2024.xlsx
Estampida,H,2024-04-21,2024-09-15,5,198.0,130.0,True,PESOS POTROS 2024.xlsx
Estampida,H,2024-04-21,2024-10-15,6,217.0,132.0,True,PESOS POTROS 2024.xlsx
